brand,model,year,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,kz_registration,imgs_count,g_start_year,g_end_year,g_is_current,g_number,g_is_restyling,g_age_car_release,g_span,generation_number_missing,is_premium,city_name,region,city_tier,is_big_city,is_electric,car_age,is_new_car,is_recent_car,is_old_car,age_bucket,is_metallic,base_color,color_known,log_mileage,mileage_per_year,log_mileage_per_year,has_low_mileage,has_high_mileage,is_automatic_like,body_segment,log_imgs_count,has_few_photos,has_many_photos,brand_model
Mercedes-Benz,CLS 550,2004,Седан,бензин,5.5,350000,Автомат,Задний привод,1,1,4,2004.0,2008.0,0.0,0.0,0.0,0.0,4.0,1,1,Павлодар,Павлодарская область,regional_center,0,0,22,0,0,1,20_plus,0,unknown,0,12.765691290604371,15909.09090909091,9.67470883527471,0,0,1,sedan_like,1.6094379124341003,0,0,Mercedes-Benz__CLS 550
Toyota,Corolla,2003,Хэтчбек,бензин,1.6,343000,Автомат,Передний привод,1,1,10,2000.0,2008.0,0.0,0.0,0.0,3.0,8.0,1,0,Тараз,Жамбылская область,regional_center,0,0,23,0,0,1,20_plus,1,серый,1,12.745488641595722,14913.04347826087,9.610058563364401,0,0,1,compact_wagon,2.3978952727983707,0,0,Toyota__Corolla
Lexus,LX 570,2008,Внедорожник,бензин,5.7,146000,Автомат,Полный привод,1,1,22,2007.0,2012.0,0.0,3.0,0.0,1.0,5.0,0,1,Астана,Акмолинская область,tier_1,1,0,18,0,0,1,13_20,0,черный,1,11.891368749982085,8111.111111111111,9.001113422866242,0,0,1,suv_like,3.1354942159291497,0,1,Lexus__LX 570
Hyundai,Elantra,2020,Седан,бензин,2.0,120000,Автомат,Передний привод,1,1,11,2018.0,2020.0,0.0,6.0,1.0,2.0,2.0,0,0,Астана,Акмолинская область,tier_1,1,0,6,0,0,0,4_7,0,белый,1,11.695255355062795,20000.0,9.90353755128617,0,0,1,sedan_like,2.4849066497880004,0,0,Hyundai__Elantra
Lexus,ES 300,2002,Седан,бензин,3.0,519384,Автомат,Передний привод,1,1,7,2001.0,2006.0,0.0,4.0,0.0,1.0,5.0,0,1,Актобе,Актюбинская область,regional_center,0,0,24,0,0,1,20_plus,1,белый,1,13.160400698317446,21641.0,9.982391150131594,0,0,1,sedan_like,2.0794415416798357,0,0,Lexus__ES 300
BMW,530,2017,Седан,бензин,2.0,220000,Автомат,Задний привод,1,1,5,2016.0,2020.0,0.0,0.0,0.0,1.0,4.0,1,1,Актау,Мангистауская область,regional_center,0,0,9,0,0,0,8_12,0,unknown,0,12.301387370778713,24444.444444444445,10.104199156252434,0,0,1,sedan_like,1.791759469228055,0,0,BMW__530
Chevrolet,Nexia,2021,Седан,бензин,1.5,200000,Механика,Передний привод,1,1,20,2020.0,2026.0,1.0,1.0,0.0,1.0,6.0,0,0,Астана,Акмолинская область,tier_1,1,0,5,0,0,0,4_7,0,серый,1,12.206077645517674,40000.0,10.596659732783579,0,1,0,sedan_like,3.044522437723423,0,1,Chevrolet__Nexia
Mercedes-Benz,S 350,2009,Седан,бензин,3.5,200000,Автомат,Задний привод,1,1,5,2009.0,2013.0,0.0,0.0,1.0,0.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,17,0,0,1,13_20,0,unknown,0,12.206077645517674,11764.70588235294,9.372944297861663,0,0,1,sedan_like,1.791759469228055,0,0,Mercedes-Benz__S 350
Hyundai,Sonata,2020,Седан,бензин,2.0,200000,Автомат,Передний привод,1,1,9,2019.0,2026.0,1.0,8.0,0.0,1.0,7.0,0,0,Алматы,Алматинская область,tier_1,1,0,6,0,0,0,4_7,0,unknown,0,12.206077645517674,33333.333333333336,10.414343175852128,0,1,1,sedan_like,2.302585092994046,0,0,Hyundai__Sonata
Chevrolet,Cobalt,2022,Седан,бензин,1.5,120000,Автомат,Передний привод,1,1,22,2020.0,2026.0,1.0,2.0,1.0,2.0,6.0,0,0,Караганда,Карагандинская область,regional_center,0,0,4,0,0,0,4_7,0,белый,1,11.695255355062795,30000.0,10.308985993422082,0,1,1,sedan_like,3.1354942159291497,0,1,Chevrolet__Cobalt
Chevrolet,Cobalt,2022,Седан,бензин,1.5,67770,Автомат,Передний привод,1,1,11,2020.0,2026.0,1.0,2.0,1.0,2.0,6.0,0,0,Астана,Акмолинская область,tier_1,1,0,4,0,0,0,4_7,0,синий,1,11.123889653812942,16942.5,9.737639558435063,0,0,1,sedan_like,2.4849066497880004,0,0,Chevrolet__Cobalt
BMW,318,1998,Седан,бензин,1.9,322000,Механика,Задний привод,1,1,8,1998.0,2003.0,0.0,0.0,0.0,0.0,5.0,1,1,Усть-Каменогорск,Восточно-Казахстанская область,regional_center,0,0,28,0,0,1,20_plus,1,зеленый,1,12.682309930111785,11500.0,9.350189267092581,0,0,0,sedan_like,2.1972245773362196,0,0,BMW__318
Chevrolet,Orlando,2013,Минивэн,бензин,1.8,500,Автомат,Передний привод,1,1,5,2010.0,2015.0,0.0,1.0,0.0,3.0,5.0,0,0,Тараз,Жамбылская область,regional_center,0,0,13,0,0,0,13_20,0,белый,1,6.2166061010848646,38.46153846153846,3.6753264877092326,1,0,1,van_like,1.791759469228055,0,0,Chevrolet__Orlando
Toyota,Camry,2025,Седан,гибрид,2.5,14000,Вариатор,Передний привод,1,1,7,2023.0,2026.0,1.0,0.0,0.0,2.0,3.0,1,0,Астана,Акмолинская область,tier_1,1,0,1,1,1,0,0_1,0,unknown,0,9.546884034617925,14000.0,9.546884034617925,0,0,1,sedan_like,2.0794415416798357,0,0,Toyota__Camry
Hyundai,Elantra,2013,Седан,бензин,1.6,300000,Механика,Передний привод,1,1,11,2010.0,2016.0,0.0,5.0,0.0,3.0,6.0,0,0,Шымкент,Туркестанская область,tier_2,1,0,13,0,0,0,13_20,0,unknown,0,12.611541086966115,23076.923076923078,10.046631728571272,0,0,0,sedan_like,2.4849066497880004,0,0,Hyundai__Elantra
BMW,550,2007,Седан,бензин,4.8,125000,Автомат,Задний привод,1,1,8,2007.0,2010.0,0.0,0.0,1.0,0.0,3.0,1,1,Алматы,Алматинская область,tier_1,1,0,19,0,0,1,13_20,0,unknown,0,11.736077016252437,6578.9473684210525,8.791782025567167,0,0,1,sedan_like,2.1972245773362196,0,0,BMW__550
Chevrolet,Cobalt,2020,Седан,бензин,1.5,130000,Механика,Передний привод,1,1,11,2020.0,2026.0,1.0,2.0,1.0,0.0,6.0,0,0,Астана,Акмолинская область,tier_1,1,0,6,0,0,0,4_7,0,unknown,0,11.775297421715827,21666.666666666668,9.983576412990763,0,0,0,sedan_like,2.4849066497880004,0,0,Chevrolet__Cobalt
BMW,530,1999,Седан,бензин,3.0,320000,Автомат,Задний привод,1,1,7,1995.0,2000.0,0.0,0.0,0.0,4.0,5.0,1,1,Шымкент,Туркестанская область,tier_2,1,0,27,0,0,1,20_plus,1,синий,1,12.676079399771027,11851.851851851852,9.38032378021221,0,0,1,sedan_like,2.0794415416798357,0,0,BMW__530
Kia,Forte,2016,Седан,бензин,2.0,140000,Автомат,Передний привод,1,1,5,2016.0,2018.0,0.0,2.0,1.0,0.0,2.0,0,0,Актау,Мангистауская область,regional_center,0,0,10,0,0,0,8_12,0,unknown,0,11.849404844423074,14000.0,9.546884034617925,0,0,1,sedan_like,1.791759469228055,0,0,Kia__Forte
Toyota,RAV4,2013,Кроссовер,бензин,2.5,208000,Автомат,Полный привод,1,1,26,2012.0,2015.0,0.0,4.0,0.0,1.0,3.0,0,0,Алматы,Алматинская область,tier_1,1,0,13,0,0,0,13_20,1,белый,1,12.245298166364206,16000.0,9.680406499268875,0,0,1,suv_like,3.295836866004329,0,1,Toyota__RAV4
Kia,Cerato,2015,Седан,бензин,1.6,144000,Автомат,Передний привод,1,1,19,2013.0,2016.0,0.0,3.0,0.0,2.0,3.0,0,0,Караганда,Карагандинская область,regional_center,0,0,11,0,0,0,8_12,1,серебристый,1,11.87757552297847,13090.90909090909,9.479749691731174,0,0,1,sedan_like,2.995732273553991,0,1,Kia__Cerato
Chevrolet,Captiva,2022,Внедорожник,бензин,1.5,95000,Вариатор,Передний привод,1,1,7,2018.0,2026.0,1.0,2.0,0.0,4.0,8.0,0,0,Алматы,Алматинская область,tier_1,1,0,4,0,0,0,4_7,1,черный,1,11.461642696843066,23750.0,10.075379913839544,0,0,1,suv_like,2.0794415416798357,0,0,Chevrolet__Captiva
Kia,K7,2014,Седан,газ,3.0,230000,Автомат,Передний привод,1,1,21,2012.0,2015.0,0.0,1.0,1.0,2.0,3.0,0,0,Алматы,Алматинская область,tier_1,1,0,12,0,0,0,8_12,0,черный,1,12.345838935721968,19166.666666666668,9.860980110669365,0,0,1,sedan_like,3.091042453358316,0,1,Kia__K7
Chevrolet,Silverado,2022,Пикап,бензин,2.7,30000,Автомат,Полный привод,1,1,11,2022.0,2026.0,1.0,0.0,1.0,0.0,4.0,1,0,Астана,Акмолинская область,tier_1,1,0,4,0,0,0,4_7,0,unknown,0,10.308985993422082,7500.0,8.922791623969637,0,0,1,pickup,2.4849066497880004,0,0,Chevrolet__Silverado
Lexus,RX 330,2004,Кроссовер,бензин,3.3,230000,Автомат,Полный привод,1,1,40,2003.0,2006.0,0.0,2.0,0.0,1.0,3.0,0,1,Шымкент,Туркестанская область,tier_2,1,0,22,0,0,1,20_plus,0,unknown,0,12.345838935721968,10454.545454545454,9.254887782146552,0,0,1,suv_like,3.713572066704308,0,1,Lexus__RX 330
BMW,530,2017,Седан,бензин,2.0,132000,Автомат,Полный привод,1,1,10,2016.0,2020.0,0.0,0.0,0.0,1.0,4.0,1,1,Алматы,Алматинская область,tier_1,1,0,9,0,0,0,8_12,0,unknown,0,11.790564777297387,14666.666666666666,9.593400803726196,0,0,1,sedan_like,2.3978952727983707,0,0,BMW__530
Mercedes-Benz,E 300,2024,Седан,бензин,2.0,20000,Автомат,Полный привод,1,1,11,2023.0,2026.0,1.0,0.0,0.0,1.0,3.0,1,1,Алматы,Алматинская область,tier_1,1,0,2,0,1,0,2_3,0,черный,1,9.90353755128617,10000.0,9.210440366976517,0,0,1,sedan_like,2.4849066497880004,0,0,Mercedes-Benz__E 300
Mercedes-Benz,S 320,1999,Седан,бензин,3.2,350000,Автомат,Задний привод,1,1,8,1998.0,2002.0,0.0,0.0,0.0,1.0,4.0,1,1,Кызылорда,Кызылординская область,regional_center,0,0,27,0,0,1,20_plus,0,серый,1,12.765691290604371,12962.962962962964,9.469928707343053,0,0,1,sedan_like,2.1972245773362196,0,0,Mercedes-Benz__S 320
BMW,X5,2006,Кроссовер,бензин,4.4,280000,Автомат,Полный привод,1,1,3,2003.0,2006.0,0.0,0.0,1.0,3.0,3.0,1,1,Шымкент,Туркестанская область,tier_2,1,0,20,0,0,1,13_20,1,зеленый,1,12.54254845357358,14000.0,9.546884034617925,0,0,1,suv_like,1.3862943611198906,1,0,BMW__X5
Kia,Morning,2022,Хэтчбек,бензин,1.0,49000,Автомат,Передний привод,1,1,18,2017.0,2026.0,1.0,3.0,0.0,5.0,9.0,0,0,Шымкент,Туркестанская область,tier_2,1,0,4,0,0,0,4_7,1,белый,1,10.799595985047786,12250.0,9.41336284529417,0,0,1,compact_wagon,2.9444389791664403,0,1,Kia__Morning
Hyundai,Tucson,2025,Кроссовер,бензин,2.0,4000,Автомат,Полный привод,1,1,23,2023.0,2026.0,1.0,4.0,1.0,2.0,3.0,0,0,Семей,Абайская область,regional_center,0,0,1,1,1,0,0_1,1,черный,1,8.294299608857235,4000.0,8.294299608857235,1,0,1,suv_like,3.1780538303479458,0,1,Hyundai__Tucson
Kia,Sportage,2021,Кроссовер,бензин,1.6,88200,Робот,Передний привод,1,1,4,2021.0,2026.0,1.0,5.0,0.0,0.0,5.0,0,0,Караганда,Карагандинская область,regional_center,0,0,5,0,0,0,4_7,1,черный,1,11.38737357979909,17640.0,9.777981017296407,0,0,1,suv_like,1.6094379124341003,0,0,Kia__Sportage
BMW,528,1996,Седан,бензин,2.8,322500,Автомат,Задний привод,1,1,5,1995.0,2000.0,0.0,0.0,0.0,1.0,5.0,1,1,Астана,Акмолинская область,tier_1,1,0,30,0,0,1,20_plus,1,черный,1,12.683861515988351,10750.0,9.282754052485227,0,0,1,sedan_like,1.791759469228055,0,0,BMW__528
Mercedes-Benz,GLC 250,2015,Кроссовер,бензин,2.0,90000,Автомат,Полный привод,1,1,9,2015.0,2019.0,0.0,0.0,0.0,0.0,4.0,1,1,Костанай,Костанайская область,regional_center,0,0,11,0,0,0,8_12,1,серый,1,11.407576060361786,8181.818181818182,9.009791891267726,0,0,1,suv_like,2.302585092994046,0,0,Mercedes-Benz__GLC 250
Hyundai,Accent,2013,Хэтчбек,бензин,1.6,101000,Автомат,Передний привод,1,1,4,2010.0,2017.0,0.0,4.0,0.0,3.0,7.0,0,0,Алматы,Алматинская область,tier_1,1,0,13,0,0,0,13_20,0,черный,1,11.522885696764481,7769.2307692307695,8.958055142950355,0,0,1,compact_wagon,1.6094379124341003,0,0,Hyundai__Accent
Toyota,Alphard,2004,Минивэн,бензин,2.4,143000,Автомат,Передний привод,0,1,23,2002.0,2005.0,0.0,1.0,0.0,2.0,3.0,0,0,Алматы,Алматинская область,tier_1,1,0,22,0,0,1,20_plus,0,unknown,0,11.870606902224587,6500.0,8.77971129020447,0,0,1,van_like,3.1780538303479458,0,1,Toyota__Alphard
Hyundai,Solaris,2012,Седан,бензин,1.6,262000,Автомат,Передний привод,1,1,8,2010.0,2014.0,0.0,4.0,0.0,2.0,4.0,0,0,Актобе,Актюбинская область,regional_center,0,0,14,0,0,0,13_20,0,серебристый,1,12.476103599529843,18714.285714285714,9.837095886814874,0,0,1,sedan_like,2.1972245773362196,0,0,Hyundai__Solaris
Lexus,RX 300,2001,Кроссовер,бензин,3.0,300000,Автомат,Полный привод,1,1,27,1997.0,2003.0,0.0,1.0,0.0,4.0,6.0,0,1,Алматы,Алматинская область,tier_1,1,0,25,0,0,1,20_plus,1,серебристый,1,12.611541086966115,12000.0,9.392745258631441,0,0,1,suv_like,3.332204510175204,0,1,Lexus__RX 300
Toyota,4Runner,2006,Внедорожник,бензин,4.0,380000,Автомат,Полный привод,1,1,29,2003.0,2009.0,0.0,4.0,0.0,3.0,6.0,0,0,Астана,Акмолинская область,tier_1,1,0,20,0,0,1,13_20,1,бордовый,1,12.847929163278053,19000.0,9.852246888342531,0,0,1,suv_like,3.4011973816621555,0,1,Toyota__4Runner
Kia,Cee'd,2023,Универсал,бензин,1.6,83156,Автомат,Передний привод,1,1,19,2021.0,2026.0,1.0,3.0,1.0,2.0,5.0,0,0,Алматы,Алматинская область,tier_1,1,0,3,0,1,0,2_3,0,серый,1,11.328485666285154,27718.666666666668,10.229897428219514,0,0,1,compact_wagon,2.995732273553991,0,1,Kia__Cee'd
Mercedes-Benz,E 240,2004,Седан,бензин,2.6,350000,Автомат,Задний привод,1,1,10,2002.0,2006.0,0.0,0.0,0.0,2.0,4.0,1,1,Караганда,Карагандинская область,regional_center,0,0,22,0,0,1,20_plus,1,черный,1,12.765691290604371,15909.09090909091,9.67470883527471,0,0,1,sedan_like,2.3978952727983707,0,0,Mercedes-Benz__E 240
Hyundai,Palisade,2023,Кроссовер,бензин,3.8,75916,Автомат,Полный привод,1,1,17,2022.0,2026.0,1.0,1.0,1.0,1.0,4.0,0,0,Астана,Акмолинская область,tier_1,1,0,3,0,1,0,2_3,0,черный,1,11.23739591722382,25305.333333333332,10.138809972769204,0,0,1,suv_like,2.8903717578961645,0,1,Hyundai__Palisade
Audi,A4,1996,Седан,бензин,2.8,233000,Автомат,Полный привод,1,1,20,1994.0,1999.0,0.0,0.0,0.0,2.0,5.0,1,1,Алматы,Алматинская область,tier_1,1,0,30,0,0,1,20_plus,1,серебристый,1,12.358798024384122,7766.666666666667,8.957725097962228,0,0,1,sedan_like,3.044522437723423,0,1,Audi__A4
Kia,Rio,2020,Хэтчбек,бензин,1.6,58671,Автомат,Передний привод,1,1,19,2017.0,2020.0,0.0,4.0,0.0,3.0,3.0,0,0,Астана,Акмолинская область,tier_1,1,0,6,0,0,0,4_7,0,unknown,0,10.979717890311107,9778.5,9.188043636977573,0,0,1,compact_wagon,2.995732273553991,0,1,Kia__Rio
BMW,X6,2012,Кроссовер,бензин,3.0,130200,Автомат,Полный привод,1,1,10,2012.0,2014.0,0.0,0.0,1.0,0.0,2.0,1,1,Алматы,Алматинская область,tier_1,1,0,14,0,0,0,13_20,0,белый,1,11.776834689218662,9300.0,9.137877200242468,0,0,1,suv_like,2.3978952727983707,0,0,BMW__X6
Lexus,RX 350,2010,Кроссовер,бензин,3.5,269419,Автомат,Полный привод,1,1,25,2008.0,2012.0,0.0,3.0,0.0,2.0,4.0,0,1,Талдыкорган,Жетысуская область,regional_center,0,0,16,0,0,1,13_20,0,серый,1,12.504026779252559,16838.6875,9.731493730617009,0,0,1,suv_like,3.258096538021482,0,1,Lexus__RX 350
Audi,A6,2014,Седан,бензин,2.0,120000,Робот,Передний привод,1,1,3,2014.0,2018.0,0.0,0.0,1.0,0.0,4.0,1,1,Шымкент,Туркестанская область,tier_2,1,0,12,0,0,0,8_12,1,белый,1,11.695255355062795,10000.0,9.210440366976517,0,0,1,sedan_like,1.3862943611198906,1,0,Audi__A6
Hyundai,Starex,2008,Минивэн,дизель,2.5,250000,Автомат,Задний привод,1,1,9,2007.0,2013.0,0.0,2.0,0.0,1.0,6.0,0,0,Уральск,Западно-Казахстанская область,regional_center,0,0,18,0,0,1,13_20,1,белый,1,12.429220196836383,13888.888888888889,9.538916436356343,0,0,1,van_like,2.302585092994046,0,0,Hyundai__Starex
Chevrolet,Cobalt,2021,Седан,бензин,1.5,150000,Автомат,Передний привод,1,1,7,2020.0,2026.0,1.0,2.0,1.0,1.0,6.0,0,0,Кызылорда,Кызылординская область,regional_center,0,0,5,0,0,0,4_7,0,unknown,0,11.918397239722838,30000.0,10.308985993422082,0,1,1,sedan_like,2.0794415416798357,0,0,Chevrolet__Cobalt
Kia,Sorento,2021,Кроссовер,бензин,2.5,96000,Автомат,Полный привод,1,1,18,2020.0,2026.0,1.0,4.0,0.0,1.0,6.0,0,0,Алматы,Алматинская область,tier_1,1,0,5,0,0,0,4_7,0,unknown,0,11.472113887062386,19200.0,9.862717639992917,0,0,1,suv_like,2.9444389791664403,0,1,Kia__Sorento
Kia,Rio,2014,Седан,бензин,1.6,169000,Автомат,Передний привод,1,1,13,2011.0,2015.0,0.0,3.0,0.0,3.0,4.0,0,0,Караганда,Карагандинская область,regional_center,0,0,12,0,0,0,8_12,0,белый,1,12.037659911047468,14083.333333333334,9.552818347513568,0,0,1,sedan_like,2.639057329615259,0,0,Kia__Rio
Toyota,Land Cruiser Prado,2006,Внедорожник,бензин,2.7,267000,Автомат,Полный привод,1,1,12,2002.0,2009.0,0.0,0.0,0.0,4.0,7.0,1,0,Алматы,Алматинская область,tier_1,1,0,20,0,0,1,13_20,0,unknown,0,12.495007682693725,13350.0,9.499346567390095,0,0,1,suv_like,2.5649493574615367,0,0,Toyota__Land Cruiser Prado
Kia,K7,2019,Седан,бензин,3.0,84000,Автомат,Передний привод,1,1,35,2019.0,2021.0,0.0,2.0,1.0,0.0,2.0,0,0,Алматы,Алматинская область,tier_1,1,0,7,0,0,0,4_7,1,синий,1,11.338583982516495,12000.0,9.392745258631441,0,0,1,sedan_like,3.58351893845611,0,1,Kia__K7
Toyota,Land Cruiser Prado,2023,Внедорожник,бензин,2.7,43000,Автомат,Полный привод,1,1,3,2020.0,2026.0,1.0,0.0,1.0,3.0,6.0,1,0,Атырау,Атырауская область,regional_center,0,0,3,0,1,0,2_3,0,unknown,0,10.668978650219241,14333.333333333334,9.570412871015815,0,0,1,suv_like,1.3862943611198906,1,0,Toyota__Land Cruiser Prado
